delivery_id,order_id,route_id,carrier_type,dispatch_time,promised_delivery_time,actual_delivery_time,delivery_distance_km,delay_minutes,delivery_date
580,60715,17,Van,2025-01-07 09:00:00,2025-01-07 11:38:28.820324,2025-01-07 12:02:08.649416,31.42,23.7,2025-01-07
581,54460,4,3PL Partner,2025-01-07 00:00:00,2025-01-07 01:14:49.410308,2025-01-07 01:27:55.770118,12.86,13.1,2025-01-07
582,76576,16,Van,2025-05-31 20:00:00,2025-05-31 22:13:56.570419,2025-05-31 22:03:56.570419,42.65,-10.0,2025-05-31
583,78222,20,3PL Partner,2025-05-27 15:00:00,2025-05-27 16:29:22.231835,2025-05-27 16:52:59.654615,22.57,23.6,2025-05-27
584,22666,15,3PL Partner,2025-05-05 18:00:00,2025-05-05 18:37:49.286359,2025-05-05 18:57:51.709484,8.77,20.0,2025-05-05
585,72119,5,3PL Partner,2025-02-05 17:00:00,2025-02-05 20:13:02.798042,2025-02-05 20:31:15.313746,33.88,18.2,2025-02-05
586,45321,6,Bike,2025-01-02 00:00:00,2025-01-02 01:12:49.998461,2025-01-02 01:26:44.807337,12.37,13.9,2025-01-02
587,11779,17,3PL Partner,2025-02-16 04:00:00,2025-02-16 04:28:57.184122,2025-02-16 04:21:22.639856,6.68,-7.6,2025-02-16
588,23186,1,3PL Partner,2025-05-28 10:00:00,2025-05-28 13:47:43.463885,2025-05-28 14:19:23.019210,43.38,31.7,2025-05-28
589,26459,19,3PL Partner,2025-05-10 02:00:00,2025-05-10 03:50:40.978877,2025-05-10 04:18:38.746542,24.09,28.0,2025-05-10
590,96246,4,Truck,2025-04-29 11:00:00,2025-04-29 13:55:08.918362,2025-04-29 13:45:08.918362,37.97,-10.0,2025-04-29
591,97755,17,Bike,2025-01-20 04:00:00,2025-01-20 05:01:09.010264,2025-01-20 05:37:26.164277,15.95,36.3,2025-01-20
592,15057,9,Truck,2025-02-06 05:00:00,2025-02-06 07:25:12.703278,2025-02-06 07:37:50.706600,39.77,12.6,2025-02-06
593,70663,2,Bike,2025-05-17 01:00:00,2025-05-17 01:28:29.345910,2025-05-17 01:41:04.310254,7.37,12.6,2025-05-17
594,28733,8,Van,2025-02-22 11:00:00,2025-02-22 12:29:06.935987,2025-02-22 12:35:35.309583,19.09,6.5,2025-02-22
595,29157,15,Truck,2025-04-09 19:00:00,2025-04-09 21:31:07.324536,2025-04-09 21:39:33.732460,48.95,8.4,2025-04-09
596,45030,7,Van,2025-03-27 11:00:00,2025-03-27 14:49:30.473078,2025-03-27 15:26:55.552104,40.11,37.4,2025-03-27
597,29613,6,3PL Partner,2025-01-24 16:00:00,2025-01-24 17:29:43.993705,2025-01-24 18:00:23.683687,25.87,30.7,2025-01-24
598,93028,1,Van,2025-06-07 23:00:00,2025-06-08 00:07:01.018623,2025-06-08 00:37:15.235123,18.31,30.2,2025-06-07
599,96282,15,Van,2025-02-28 13:00:00,2025-02-28 16:19:47.173699,2025-02-28 16:33:28.650922,43.86,13.7,2025-02-28
600,15188,7,Van,2025-05-08 16:00:00,2025-05-08 18:24:25.980308,2025-05-08 18:52:12.986376,28.15,27.8,2025-05-08
601,39680,17,Van,2025-04-24 18:00:00,2025-04-24 20:06:14.547213,2025-04-24 19:59:33.371524,38.4,-6.7,2025-04-24
602,70119,2,Bike,2025-01-14 08:00:00,2025-01-14 10:30:59.797188,2025-01-14 10:52:39.928762,38.2,21.7,2025-01-14
603,84400,9,Truck,2025-02-09 01:00:00,2025-02-09 01:16:53.967161,2025-02-09 01:23:49.781523,2.86,6.9,2025-02-09
604,65718,9,Bike,2025-01-25 06:00:00,2025-01-25 06:30:31.448434,2025-01-25 06:20:31.448434,8.06,-10.0,2025-01-25
605,46445,13,Bike,2025-01-22 10:00:00,2025-01-22 12:12:36.030453,2025-01-22 12:02:36.030453,33.66,-10.0,2025-01-22
606,15796,6,Bike,2025-01-04 12:00:00,2025-01-04 12:53:45.617078,2025-01-04 12:50:30.042542,9.76,-3.3,2025-01-04
607,57218,6,Van,2025-04-08 22:00:00,2025-04-08 22:44:56.386168,2025-04-08 23:03:14.570949,14.26,18.3,2025-04-08
608,49131,20,Bike,2025-02-06 10:00:00,2025-02-06 13:28:26.261436,2025-02-06 13:25:11.765690,47.44,-3.2,2025-02-06
609,18123,20,Truck,2025-03-11 17:00:00,2025-03-11 18:59:33.972288,2025-03-11 18:57:44.632203,28.89,-1.8,2025-03-11
610,18222,3,Bike,2025-05-08 20:00:00,2025-05-08 22:30:13.751806,2025-05-08 22:55:29.664912,38.04,25.3,2025-05-08
611,34074,17,3PL Partner,2025-02-11 03:00:00,2025-02-11 04:51:01.149919,2025-02-11 04:49:55.135376,28.78,-1.1,2025-02-11
612,39825,17,Van,2025-02-10 05:00:00,2025-02-10 06:33:22.806485,2025-02-10 07:09:59.775175,28.52,36.6,2025-02-10
613,46839,12,3PL Partner,2025-02-03 16:00:00,2025-02-03 16:25:42.911958,2025-02-03 16:59:01.060446,6.52,33.3,2025-02-03
614,78322,16,Truck,2025-06-14 05:00:00,2025-06-14 05:57:52.582195,2025-06-14 06:08:18.839780,18.5,10.4,2025-06-14
615,66321,15,Truck,2025-05-02 11:00:00,2025-05-02 12:23:07.060291,2025-05-02 12:48:11.214033,15.56,25.1,2025-05-02
616,35988,13,Truck,2025-03-28 20:00:00,2025-03-28 21:27:03.629538,2025-03-28 21:49:24.318083,20.75,22.3,2025-03-28
617,45507,1,Truck,2025-04-16 21:00:00,2025-04-16 23:54:39.411872,2025-04-16 23:59:44.613541,40.32,5.1,2025-04-16
618,33806,17,Bike,2025-01-27 05:00:00,2025-01-27 06:52:46.756942,2025-01-27 07:20:00.718538,19.85,27.2,2025-01-27
619,46901,3,Van,2025-06-17 01:00:00,2025-06-17 02:57:47.725517,2025-06-17 03:27:58.407983,23.68,30.2,2025-06-17
620,27043,15,Truck,2025-01-12 12:00:00,2025-01-12 13:03:43.946417,2025-01-12 12:54:41.024140,21.07,-9.0,2025-01-12
621,85761,4,3PL Partner,2025-02-22 06:00:00,2025-02-22 06:37:47.772224,2025-02-22 06:50:52.030590,6.48,13.1,2025-02-22
622,19752,4,Truck,2025-05-18 12:00:00,2025-05-18 13:25:59.960632,2025-05-18 13:38:50.965219,23.17,12.9,2025-05-18
623,78993,18,Van,2025-05-25 20:00:00,2025-05-25 20:37:50.680098,2025-05-25 21:04:50.223459,11.39,27.0,2025-05-25
624,52616,17,3PL Partner,2025-05-02 13:00:00,2025-05-02 13:58:09.028372,2025-05-02 13:59:16.398351,10.96,1.1,2025-05-02
625,62127,19,3PL Partner,2025-03-05 01:00:00,2025-03-05 01:29:19.267553,2025-03-05 01:27:21.955154,6.51,-2.0,2025-03-05
626,84777,11,3PL Partner,2025-02-23 10:00:00,2025-02-23 11:22:14.518140,2025-02-23 11:35:37.317732,19.12,13.4,2025-02-23
627,10453,20,Bike,2025-02-20 20:00:00,2025-02-20 22:23:47.373298,2025-02-20 22:57:25.004366,38.36,33.6,2025-02-20
628,85432,3,Truck,2025-02-05 18:00:00,2025-02-05 19:10:53.157621,2025-02-05 19:00:53.157621,15.27,-10.0,2025-02-05
629,97362,8,Bike,2025-01-26 20:00:00,2025-01-26 21:04:57.955401,2025-01-26 20:54:57.955401,16.99,-10.0,2025-01-26
630,20976,14,3PL Partner,2025-01-11 07:00:00,2025-01-11 10:07:23.507030,2025-01-11 10:06:58.901140,32.85,-0.4,2025-01-11
631,80404,1,Bike,2025-01-11 03:00:00,2025-01-11 03:41:33.678120,2025-01-11 03:44:42.585634,11.4,3.1,2025-01-11
632,91932,14,Bike,2025-04-23 06:00:00,2025-04-23 10:14:41.586091,2025-04-23 10:04:41.586091,45.05,-10.0,2025-04-23
633,87707,2,Bike,2025-02-23 01:00:00,2025-02-23 03:06:10.049620,2025-02-23 03:46:07.883964,26.97,40.0,2025-02-23
634,99647,4,Truck,2025-02-24 14:00:00,2025-02-24 16:08:49.548514,2025-02-24 16:16:13.180604,23.48,7.4,2025-02-24
635,43688,19,3PL Partner,2025-06-01 21:00:00,2025-06-01 23:27:51.799668,2025-06-01 23:32:15.674239,28.78,4.4,2025-06-01
636,96840,6,3PL Partner,2025-05-30 04:00:00,2025-05-30 04:50:44.781252,2025-05-30 05:33:11.946298,9.97,42.5,2025-05-30
637,12017,1,Truck,2025-02-25 00:00:00,2025-02-25 02:04:56.337496,2025-02-25 02:29:17.689690,31.45,24.4,2025-02-25
638,17957,17,Bike,2025-02-05 14:00:00,2025-02-05 15:11:55.172460,2025-02-05 15:11:12.666207,19.43,-0.7,2025-02-05
639,14792,8,Bike,2025-05-28 18:00:00,2025-05-28 20:43:42.333687,2025-05-28 20:56:59.863101,45.06,13.3,2025-05-28
640,65982,19,Van,2025-03-22 12:00:00,2025-03-22 12:56:18.046547,2025-03-22 13:05:27.961988,10.11,9.2,2025-03-22
641,23237,1,Van,2025-06-03 01:00:00,2025-06-03 03:23:50.500719,2025-06-03 04:02:48.521747,26.34,39.0,2025-06-03
642,61586,5,Van,2025-03-14 08:00:00,2025-03-14 10:12:43.048376,2025-03-14 10:19:22.139334,30.71,6.7,2025-03-14
643,91787,16,Truck,2025-02-09 16:00:00,2025-02-09 16:12:14.290015,2025-02-09 16:02:14.290015,3.6,-10.0,2025-02-09
644,29252,6,3PL Partner,2025-05-09 10:00:00,2025-05-09 11:20:41.073947,2025-05-09 11:10:41.073947,19.46,-10.0,2025-05-09
645,20707,8,Van,2025-04-14 09:00:00,2025-04-14 12:00:33.356582,2025-04-14 12:40:03.550199,37.17,39.5,2025-04-14
646,44206,13,3PL Partner,2025-01-25 06:00:00,2025-01-25 09:00:32.484379,2025-01-25 08:54:46.146742,41.38,-5.8,2025-01-25
647,13543,16,3PL Partner,2025-02-04 02:00:00,2025-02-04 03:30:57.561195,2025-02-04 03:54:21.815182,17.03,23.4,2025-02-04
648,54135,3,3PL Partner,2025-04-18 11:00:00,2025-04-18 15:01:42.433803,2025-04-18 15:13:08.549920,40.33,11.4,2025-04-18
649,45031,19,Truck,2025-06-28 05:00:00,2025-06-28 07:53:08.352234,2025-06-28 07:54:48.366489,48.45,1.7,2025-06-28
650,52929,12,Truck,2025-04-08 11:00:00,2025-04-08 14:08:51.839756,2025-04-08 14:13:40.022856,43.13,4.8,2025-04-08
651,75747,16,Truck,2025-01-19 04:00:00,2025-01-19 04:32:49.669288,2025-01-19 05:14:29.722746,7.65,41.7,2025-01-19
652,67851,11,Truck,2025-02-13 16:00:00,2025-02-13 18:26:46.981392,2025-02-13 18:16:46.981392,37.51,-10.0,2025-02-13
653,65311,10,Van,2025-01-17 09:00:00,2025-01-17 10:02:20.360072,2025-01-17 10:04:36.613795,17.34,2.3,2025-01-17
654,75867,20,Bike,2025-02-26 22:00:00,2025-02-27 00:38:04.568346,2025-02-27 01:06:12.447259,49.44,28.1,2025-02-26
655,98780,4,Bike,2025-02-16 11:00:00,2025-02-16 13:23:13.000858,2025-02-16 13:13:13.000858,25.3,-10.0,2025-02-16
656,67196,12,Bike,2025-03-03 15:00:00,2025-03-03 15:33:33.102491,2025-03-03 16:09:53.841860,7.88,36.3,2025-03-03
657,83705,2,Van,2025-03-24 07:00:00,2025-03-24 09:45:17.835640,2025-03-24 10:13:08.535299,36.81,27.8,2025-03-24
658,67894,19,Bike,2025-05-29 16:00:00,2025-05-29 17:40:39.933122,2025-05-29 17:56:06.087944,17.5,15.4,2025-05-29
659,97640,5,Van,2025-04-28 15:00:00,2025-04-28 19:25:41.772337,2025-04-28 19:25:37.984052,49.86,-0.1,2025-04-28
660,24591,8,Van,2025-01-25 17:00:00,2025-01-25 19:46:17.035909,2025-01-25 19:36:17.035909,49.03,-10.0,2025-01-25
661,58893,7,Van,2025-03-30 11:00:00,2025-03-30 13:37:17.913722,2025-03-30 14:01:26.368795,33.49,24.1,2025-03-30
662,10727,14,Bike,2025-05-23 08:00:00,2025-05-23 08:35:36.985947,2025-05-23 09:40:35.359868,8.23,65.0,2025-05-23
663,31359,3,3PL Partner,2025-04-19 14:00:00,2025-04-19 17:08:32.507391,2025-04-19 17:21:27.578434,34.97,12.9,2025-04-19
664,53822,18,Bike,2025-02-01 09:00:00,2025-02-01 09:33:26.633222,2025-02-01 09:23:26.633222,6.47,-10.0,2025-02-01
665,98534,16,Bike,2025-01-16 06:00:00,2025-01-16 06:17:17.412700,2025-01-16 06:36:26.432488,3.41,19.2,2025-01-16
666,20929,19,Truck,2025-05-25 22:00:00,2025-05-26 00:46:54.353825,2025-05-26 01:14:06.669391,41.5,27.2,2025-05-25
667,70091,19,Van,2025-01-26 20:00:00,2025-01-26 21:05:20.860383,2025-01-26 20:56:59.437465,12.07,-8.4,2025-01-26
668,90378,18,3PL Partner,2025-03-27 06:00:00,2025-03-27 07:03:45.225957,2025-03-27 07:00:50.611646,20.19,-2.9,2025-03-27
669,33519,20,Truck,2025-01-14 14:00:00,2025-01-14 16:49:30.689479,2025-01-14 16:44:33.835605,48.73,-4.9,2025-01-14
670,27393,16,3PL Partner,2025-04-27 06:00:00,2025-04-27 07:12:47.891375,2025-04-27 07:12:10.254735,18.17,-0.6,2025-04-27
671,44318,8,3PL Partner,2025-05-17 18:00:00,2025-05-17 18:52:26.077838,2025-05-17 18:58:59.482101,16.23,6.6,2025-05-17
672,84531,1,Van,2025-06-25 07:00:00,2025-06-25 09:50:42.199181,2025-06-25 09:43:29.117851,46.07,-7.2,2025-06-25
673,57934,17,Bike,2025-02-28 22:00:00,2025-02-28 22:40:10.064643,2025-02-28 22:30:10.064643,7.32,-10.0,2025-02-28
674,91103,12,Van,2025-03-23 19:00:00,2025-03-23 22:44:47.340205,2025-03-23 22:58:16.590668,38.46,13.5,2025-03-23
675,38840,11,Van,2025-06-16 02:00:00,2025-06-16 05:13:26.899082,2025-06-16 05:19:47.704634,49.43,6.3,2025-06-16
676,99367,5,Truck,2025-05-26 09:00:00,2025-05-26 11:51:42.260039,2025-05-26 11:52:58.769915,45.26,1.3,2025-05-26
677,23265,12,Van,2025-04-13 16:00:00,2025-04-13 18:07:47.082789,2025-04-13 18:19:26.910449,33.28,11.7,2025-04-13
678,15424,17,Bike,2025-01-14 23:00:00,2025-01-15 00:05:27.050793,2025-01-14 23:55:27.050793,17.07,-10.0,2025-01-14
679,30625,6,3PL Partner,2025-04-18 12:00:00,2025-04-18 12:44:09.227678,2025-04-18 12:59:25.071186,14.21,15.3,2025-04-18
680,89622,1,Van,2025-04-08 02:00:00,2025-04-08 05:58:53.105386,2025-04-08 06:00:34.279546,41.32,1.7,2025-04-08
681,39187,5,3PL Partner,2025-02-06 10:00:00,2025-02-06 12:41:03.053568,2025-02-06 12:55:50.440930,44.23,14.8,2025-02-06
682,45929,14,Van,2025-06-17 22:00:00,2025-06-17 23:55:57.675817,2025-06-18 00:13:57.254744,27.22,18.0,2025-06-17
683,71892,5,3PL Partner,2025-04-18 06:00:00,2025-04-18 06:41:35.034316,2025-04-18 07:14:12.415850,13.73,32.6,2025-04-18
684,30539,1,Van,2025-01-15 23:00:00,2025-01-15 23:41:21.910887,2025-01-15 23:53:25.456187,7.42,12.1,2025-01-15
685,66630,18,Truck,2025-01-04 21:00:00,2025-01-04 21:32:07.177333,2025-01-04 22:03:27.239929,6.18,31.3,2025-01-04
686,19215,16,3PL Partner,2025-06-02 12:00:00,2025-06-02 15:33:15.694806,2025-06-02 15:36:49.399037,36.52,3.6,2025-06-02
687,49385,9,Van,2025-06-10 15:00:00,2025-06-10 16:58:28.335420,2025-06-10 17:02:59.322404,22.17,4.5,2025-06-10
688,97580,19,Van,2025-06-19 11:00:00,2025-06-19 13:59:09.153029,2025-06-19 14:07:20.039222,45.46,8.2,2025-06-19
689,87462,5,Truck,2025-05-06 01:00:00,2025-05-06 03:20:24.093603,2025-05-06 03:45:53.043484,37.5,25.5,2025-05-06
690,35008,2,Truck,2025-02-24 02:00:00,2025-02-24 02:56:56.637110,2025-02-24 03:19:33.788002,11.18,22.6,2025-02-24
691,58928,15,Truck,2025-06-19 01:00:00,2025-06-19 03:08:45.020979,2025-06-19 03:21:27.107235,31.46,12.7,2025-06-19
692,93096,7,3PL Partner,2025-06-07 22:00:00,2025-06-07 23:47:37.139779,2025-06-07 23:37:37.139779,22.9,-10.0,2025-06-07
693,99876,4,3PL Partner,2025-01-13 12:00:00,2025-01-13 13:29:40.899110,2025-01-13 13:51:56.570121,29.71,22.3,2025-01-13
694,34976,1,Truck,2025-01-18 02:00:00,2025-01-18 03:59:13.836075,2025-01-18 03:52:00.150513,37.43,-7.2,2025-01-18
695,37626,13,Bike,2025-05-03 06:00:00,2025-05-03 09:07:27.387617,2025-05-03 08:59:08.310744,40.7,-8.3,2025-05-03
696,69789,20,Bike,2025-02-15 19:00:00,2025-02-15 22:19:40.276611,2025-02-15 22:09:40.276611,42.5,-10.0,2025-02-15
697,14700,7,Van,2025-01-29 16:00:00,2025-01-29 17:14:33.811422,2025-01-29 17:22:54.008969,14.19,8.3,2025-01-29
698,73645,15,Bike,2025-03-03 20:00:00,2025-03-03 20:11:51.823694,2025-03-03 20:46:05.892852,3.49,34.2,2025-03-03
699,83396,14,Van,2025-01-16 23:00:00,2025-01-17 01:50:10.212711,2025-01-17 01:40:51.780058,37.49,-9.3,2025-01-16
700,17526,19,3PL Partner,2025-05-01 09:00:00,2025-05-01 09:25:27.471347,2025-05-01 10:09:01.762491,7.1,43.6,2025-05-01
701,49500,20,3PL Partner,2025-06-07 06:00:00,2025-06-07 06:56:08.033659,2025-06-07 07:24:19.805926,17.12,28.2,2025-06-07
702,78049,18,Bike,2025-03-25 04:00:00,2025-03-25 04:09:14.296692,2025-03-25 03:59:14.296692,2.18,-10.0,2025-03-25
703,83366,10,3PL Partner,2025-03-06 16:00:00,2025-03-06 18:01:10.417017,2025-03-06 18:03:31.086798,34.72,2.3,2025-03-06
704,90317,9,Truck,2025-01-03 12:00:00,2025-01-03 12:36:44.119832,2025-01-03 12:26:44.119832,10.02,-10.0,2025-01-03
705,69117,8,Truck,2025-05-22 23:00:00,2025-05-23 01:12:13.839386,2025-05-23 01:35:31.785935,33.45,23.3,2025-05-22
706,66096,10,Bike,2025-06-07 17:00:00,2025-06-07 20:07:24.646068,2025-06-07 19:57:38.850051,49.6,-9.8,2025-06-07
707,17910,17,Bike,2025-03-09 17:00:00,2025-03-09 17:17:54.405700,2025-03-09 17:07:54.405700,5.49,-10.0,2025-03-09
708,91383,2,Van,2025-02-06 15:00:00,2025-02-06 15:18:38.203956,2025-02-06 15:22:07.333024,5.7,3.5,2025-02-06
709,81185,6,3PL Partner,2025-03-14 14:00:00,2025-03-14 15:05:38.777904,2025-03-14 15:39:02.050792,18.34,33.4,2025-03-14
710,60248,5,Van,2025-02-18 23:00:00,2025-02-19 01:17:22.245611,2025-02-19 01:23:31.226142,43.59,6.1,2025-02-18
711,84656,9,Van,2025-05-20 04:00:00,2025-05-20 05:00:14.277115,2025-05-20 05:18:12.409751,12.35,18.0,2025-05-20
712,11951,5,Truck,2025-03-02 04:00:00,2025-03-02 05:14:31.740940,2025-03-02 05:33:16.418257,19.3,18.7,2025-03-02
713,75212,18,Truck,2025-06-20 05:00:00,2025-06-20 05:20:18.173183,2025-06-20 05:10:18.173183,5.29,-10.0,2025-06-20
714,85701,20,Truck,2025-02-08 23:00:00,2025-02-09 01:34:22.265545,2025-02-09 01:26:23.016592,38.63,-8.0,2025-02-08
715,89888,9,Truck,2025-03-04 13:00:00,2025-03-04 14:47:44.564152,2025-03-04 14:57:52.321177,21.6,10.1,2025-03-04
716,85282,17,Van,2025-03-29 10:00:00,2025-03-29 13:35:44.616333,2025-03-29 13:34:35.790353,38.44,-1.1,2025-03-29
717,51954,17,Truck,2025-03-03 12:00:00,2025-03-03 15:59:26.765146,2025-03-03 16:43:32.110606,45.37,44.1,2025-03-03
718,99719,12,3PL Partner,2025-06-02 06:00:00,2025-06-02 07:08:16.098935,2025-06-02 06:58:16.098935,13.17,-10.0,2025-06-02
719,18804,7,Truck,2025-02-21 03:00:00,2025-02-21 06:01:29.347825,2025-02-21 05:53:18.235701,40.76,-8.2,2025-02-21
720,10595,3,Truck,2025-02-28 07:00:00,2025-02-28 07:24:34.578354,2025-02-28 07:40:23.231465,4.84,15.8,2025-02-28
721,39592,10,Truck,2025-05-28 21:00:00,2025-05-29 00:30:17.811340,2025-05-29 00:27:44.339335,45.14,-2.6,2025-05-28
722,50643,2,Bike,2025-04-27 18:00:00,2025-04-27 20:01:16.389365,2025-04-27 19:51:16.389365,33.24,-10.0,2025-04-27
723,72665,3,3PL Partner,2025-04-20 09:00:00,2025-04-20 11:39:23.945169,2025-04-20 12:28:05.562644,43.96,48.7,2025-04-20
724,30823,16,3PL Partner,2025-04-17 01:00:00,2025-04-17 01:07:48.811353,2025-04-17 00:57:48.811353,2.01,-10.0,2025-04-17
725,15972,2,Van,2025-02-26 08:00:00,2025-02-26 08:57:59.305007,2025-02-26 09:19:12.376274,10.12,21.2,2025-02-26
726,25882,10,Van,2025-01-03 23:00:00,2025-01-04 00:36:08.021479,2025-01-04 00:26:08.021479,20.71,-10.0,2025-01-03
727,76394,6,Truck,2025-01-06 04:00:00,2025-01-06 05:45:09.517094,2025-01-06 05:37:53.875206,20.22,-7.3,2025-01-06
728,81055,11,Bike,2025-01-05 21:00:00,2025-01-05 21:52:02.603121,2025-01-05 21:42:02.603121,12.88,-10.0,2025-01-05
729,33769,7,Van,2025-02-16 22:00:00,2025-02-16 23:25:48.195579,2025-02-16 23:20:58.763499,20.32,-4.8,2025-02-16
730,35020,15,Van,2025-06-26 08:00:00,2025-06-26 08:27:38.242721,2025-06-26 08:24:45.104540,8.18,-2.9,2025-06-26
731,52748,6,Truck,2025-04-09 19:00:00,2025-04-09 20:16:38.804040,2025-04-09 20:23:59.725227,21.81,7.3,2025-04-09
732,95374,20,Truck,2025-05-02 16:00:00,2025-05-02 19:42:05.707865,2025-05-02 19:44:38.625254,40.51,2.5,2025-05-02
733,54912,9,Van,2025-03-02 09:00:00,2025-03-02 10:58:50.451049,2025-03-02 10:48:50.451049,25.0,-10.0,2025-03-02
734,22879,20,Van,2025-06-12 17:00:00,2025-06-12 17:11:29.525765,2025-06-12 17:11:00.845971,2.86,-0.5,2025-06-12
735,43798,12,3PL Partner,2025-03-23 16:00:00,2025-03-23 18:00:13.706210,2025-03-23 18:39:10.119010,22.23,38.9,2025-03-23
736,99826,19,Bike,2025-01-03 02:00:00,2025-01-03 02:12:21.420241,2025-01-03 02:48:55.488895,3.3,36.6,2025-01-03
737,56073,20,3PL Partner,2025-01-13 23:00:00,2025-01-14 03:46:47.970654,2025-01-14 04:05:54.795089,48.38,19.1,2025-01-13
738,85791,3,Van,2025-05-05 14:00:00,2025-05-05 14:32:45.050460,2025-05-05 14:56:00.769556,8.12,23.3,2025-05-05
739,76983,15,3PL Partner,2025-03-30 08:00:00,2025-03-30 10:24:18.322336,2025-03-30 11:15:31.309697,35.97,51.2,2025-03-30
740,53005,2,3PL Partner,2025-03-09 13:00:00,2025-03-09 16:11:38.628979,2025-03-09 16:33:04.126171,48.69,21.4,2025-03-09
741,12850,2,Van,2025-04-11 01:00:00,2025-04-11 03:20:12.444682,2025-04-11 03:43:05.472515,41.65,22.9,2025-04-11
742,38400,3,Truck,2025-01-11 08:00:00,2025-01-11 09:58:33.594287,2025-01-11 09:48:33.594287,35.57,-10.0,2025-01-11
743,21953,6,Van,2025-03-08 08:00:00,2025-03-08 11:29:06.928463,2025-03-08 11:19:06.928463,42.29,-10.0,2025-03-08
744,33535,15,Truck,2025-06-02 01:00:00,2025-06-02 05:36:21.182668,2025-06-02 05:45:41.954288,49.13,9.3,2025-06-02
745,85536,10,Van,2025-03-17 09:00:00,2025-03-17 11:50:56.847156,2025-03-17 11:44:47.916486,31.82,-6.1,2025-03-17
746,85039,9,Van,2025-01-09 14:00:00,2025-01-09 15:38:43.896589,2025-01-09 15:28:46.350245,28.84,-10.0,2025-01-09
747,91029,1,Van,2025-02-09 04:00:00,2025-02-09 06:29:05.794197,2025-02-09 06:21:26.843339,32.16,-7.6,2025-02-09
748,14055,16,Bike,2025-05-19 01:00:00,2025-05-19 02:31:26.298666,2025-05-19 02:21:26.298666,27.57,-10.0,2025-05-19
749,48170,6,Truck,2025-05-04 14:00:00,2025-05-04 15:41:52.015351,2025-05-04 15:36:02.353968,32.48,-5.8,2025-05-04
750,38251,9,Bike,2025-02-07 07:00:00,2025-02-07 08:57:14.068942,2025-02-07 09:14:01.391608,23.59,16.8,2025-02-07
751,14532,4,Van,2025-05-13 15:00:00,2025-05-13 15:57:30.023216,2025-05-13 16:43:25.611928,12.49,45.9,2025-05-13
752,14924,2,3PL Partner,2025-03-31 17:00:00,2025-03-31 17:25:13.681926,2025-03-31 17:51:10.060545,7.77,25.9,2025-03-31
753,58037,4,Bike,2025-02-06 15:00:00,2025-02-06 15:16:23.674238,2025-02-06 15:39:07.060820,5.28,22.7,2025-02-06
754,88082,1,Truck,2025-01-28 04:00:00,2025-01-28 05:27:23.104397,2025-01-28 05:17:23.104397,14.64,-10.0,2025-01-28
755,81621,19,Van,2025-03-22 17:00:00,2025-03-22 17:13:01.279004,2025-03-22 17:25:24.435050,4.21,12.4,2025-03-22
756,87926,10,Bike,2025-02-09 12:00:00,2025-02-09 14:06:38.732196,2025-02-09 14:15:18.380312,29.22,8.7,2025-02-09
757,88816,15,3PL Partner,2025-03-03 18:00:00,2025-03-03 19:10:31.406654,2025-03-03 19:26:20.295970,15.62,15.8,2025-03-03
758,99654,19,Bike,2025-03-08 23:00:00,2025-03-09 01:19:21.703109,2025-03-09 01:22:08.878146,41.58,2.8,2025-03-08
759,80400,16,Truck,2025-02-09 01:00:00,2025-02-09 01:19:30.746563,2025-02-09 02:02:45.238652,5.56,43.2,2025-02-09
760,20702,4,Bike,2025-02-09 12:00:00,2025-02-09 12:52:10.343642,2025-02-09 13:03:13.674262,12.86,11.1,2025-02-09
761,25385,2,3PL Partner,2025-02-02 05:00:00,2025-02-02 08:15:49.191977,2025-02-02 08:28:49.460003,37.05,13.0,2025-02-02
762,19336,13,3PL Partner,2025-05-27 15:00:00,2025-05-27 17:18:59.747557,2025-05-27 17:08:59.747557,30.74,-10.0,2025-05-27
763,75421,1,Truck,2025-06-17 00:00:00,2025-06-17 00:25:02.291107,2025-06-17 00:32:54.280289,5.1,7.9,2025-06-17
764,41225,17,3PL Partner,2025-02-28 15:00:00,2025-02-28 19:22:40.993440,2025-02-28 19:55:40.104660,44.11,33.0,2025-02-28
765,46021,13,Van,2025-06-18 12:00:00,2025-06-18 15:53:57.152757,2025-06-18 16:15:03.843487,44.11,21.1,2025-06-18
766,13782,4,3PL Partner,2025-04-17 12:00:00,2025-04-17 13:16:51.077987,2025-04-17 13:06:51.077987,17.86,-10.0,2025-04-17
767,98877,7,Van,2025-03-30 20:00:00,2025-03-30 21:19:34.858810,2025-03-30 21:20:35.248722,18.34,1.0,2025-03-30
768,99630,17,Bike,2025-06-19 03:00:00,2025-06-19 07:00:15.497220,2025-06-19 07:44:53.776581,49.47,44.6,2025-06-19
769,59111,9,Van,2025-06-04 05:00:00,2025-06-04 07:40:09.427246,2025-06-04 07:47:08.658382,32.06,7.0,2025-06-04
770,99402,4,Van,2025-01-07 04:00:00,2025-01-07 06:03:49.381598,2025-01-07 06:20:16.280777,27.5,16.4,2025-01-07
771,94585,19,Bike,2025-02-14 18:00:00,2025-02-14 21:28:23.634421,2025-02-14 22:10:46.445566,42.23,42.4,2025-02-14
772,52719,1,3PL Partner,2025-01-31 22:00:00,2025-01-31 22:48:11.385667,2025-01-31 22:55:05.848697,15.69,6.9,2025-01-31
773,59037,10,Van,2025-06-19 09:00:00,2025-06-19 10:36:55.902536,2025-06-19 11:02:45.138368,22.6,25.8,2025-06-19
